Compound::DB00052	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002100
Compound::DB00052	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005183
Compound::DB00052	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012778
Compound::DB00052	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004392
Compound::DB00054	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013927
Compound::DB00060	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020529
Compound::DB00061	DRUGBANK::treats::Compound:Disease	Disease::MESH:C531816
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011704
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006967
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007019
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012769
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D017114
Compound::DB00062	DRUGBANK::treats::Compound:Disease	Disease::MESH:D051556
Compound::DB00063	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013927
Compound::DB00065	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011565
Compound::DB00065	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003093
Compound::DB00067	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012769
Compound::DB00068	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020529
Compound::DB00068	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020528
Compound::DB00070	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015451
Compound::DB00070	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008224
Compound::DB00070	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016403
Compound::DB00071	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003922
Compound::DB00073	DRUGBANK::treats::Compound:Disease	Disease::MESH:C565798
Compound::DB00078	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008224
Compound::DB00080	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016470
Compound::DB00080	DRUGBANK::treats::Compound:Disease	Disease::MESH:D017192
Compound::DB00083	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003027
Compound::DB00083	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012798
Compound::DB00083	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009128
Compound::DB00083	DRUGBANK::treats::Compound:Disease	Disease::MESH:D053201
Compound::DB00083	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014549
Compound::DB00085	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003967
Compound::DB00085	DRUGBANK::treats::Compound:Disease	Disease::MESH:C000593
Compound::DB00087	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000744
Compound::DB00087	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006086
Compound::DB00087	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020529
Compound::DB00087	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015461
Compound::DB00090	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008059
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005923
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D018856
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001171
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008181
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012393
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006084
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:C536404
Compound::DB00091	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004402
Compound::DB00094	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007246
Compound::DB00098	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006084
Compound::DB00098	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009190
Compound::DB00099	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011832
Compound::DB00099	DRUGBANK::treats::Compound:Disease	Disease::MESH:C564320
Compound::DB00105	DRUGBANK::treats::Compound:Disease	Disease::MESH:D019698
Compound::DB00105	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012514
Compound::DB00107	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006473
Compound::DB00108	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020529
Compound::DB00109	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015497
Compound::DB00110	DRUGBANK::treats::Compound:Disease	Disease::MESH:D018357
Compound::DB00114	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000752
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000172
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005877
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D022124
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007016
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007018
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004393
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010911
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D056806
Compound::DB00125	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003397
Compound::DB00136	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006962
Compound::DB00136	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011565
Compound::DB00140	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008881
Compound::DB00146	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006962
Compound::DB00152	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001602
Compound::DB00152	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014899
Compound::DB00153	DRUGBANK::treats::Compound:Disease	Disease::MESH:D063730
Compound::DB00157	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000752
Compound::DB00158	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009436
Compound::DB00165	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020250
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003643
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006949
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006954
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009204
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002546
Compound::DB00175	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015228
Compound::DB00176	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003865
Compound::DB00177	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003928
Compound::DB00178	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003928
Compound::DB00178	DRUGBANK::treats::Compound:Disease	Disease::MESH:D054143
Compound::DB00180	DRUGBANK::treats::Compound:Disease	Disease::MESH:D065631
Compound::DB00181	DRUGBANK::treats::Compound:Disease	Disease::MESH:D018771
Compound::DB00181	DRUGBANK::treats::Compound:Disease	Disease::MESH:D063806
Compound::DB00181	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013036
Compound::DB00182	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000341
Compound::DB00183	DRUGBANK::treats::Compound:Disease	Disease::MESH:C536914
Compound::DB00184	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003731
Compound::DB00186	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000071
Compound::DB00186	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001007
Compound::DB00186	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014839
Compound::DB00186	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016584
Compound::DB00187	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013617
Compound::DB00190	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010302
Compound::DB00193	DRUGBANK::treats::Compound:Disease	Disease::MESH:D059787
Compound::DB00193	DRUGBANK::treats::Compound:Disease	Disease::MESH:D061686
Compound::DB00195	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009798
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D058387
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002177
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003047
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011537
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002181
Compound::DB00196	DRUGBANK::treats::Compound:Disease	Disease::MESH:D058365
Compound::DB00198	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009981
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000152
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001424
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002602
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002692
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D018589
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006100
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008219
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009878
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013530
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002601
Compound::DB00199	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015821
Compound::DB00200	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020258
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005221
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006261
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008881
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010146
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000077
Compound::DB00201	DRUGBANK::treats::Compound:Disease	Disease::MESH:D018781
Compound::DB00203	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000081
Compound::DB00206	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011618
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010033
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003234
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012852
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011014
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000292
Compound::DB00207	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004403
Compound::DB00213	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016481
Compound::DB00213	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014945
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000856
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D052018
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000341
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003865
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016584
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013313
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D061686
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D065446
Compound::DB00215	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000072
Compound::DB00216	DRUGBANK::treats::Compound:Disease	Disease::MESH:D020325
Compound::DB00218	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001991
Compound::DB00218	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010930
Compound::DB00218	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015818
Compound::DB00218	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002179
Compound::DB00220	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015658
Compound::DB00230	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012640
Compound::DB00239	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015821
Compound::DB00239	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014010
Compound::DB00239	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014008
Compound::DB00242	DRUGBANK::treats::Compound:Disease	Disease::MESH:C063419
Compound::DB00243	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014927
Compound::DB00244	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003424
Compound::DB00244	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011350
Compound::DB00244	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003093
Compound::DB00246	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000071
Compound::DB00246	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011618
Compound::DB00246	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001714
Compound::DB00248	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006966
Compound::DB00250	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000152
Compound::DB00250	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010392
Compound::DB00250	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011081
Compound::DB00250	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016553
Compound::DB00251	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002181
Compound::DB00252	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012640
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000151
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012393
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000196
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001474
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002006
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002602
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002771
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003015
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006069
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006100
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004927
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002169
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004404
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008088
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008219
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005892
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010930
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008288
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002601
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012061
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000073
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:C536773
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004405
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014406
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014552
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015001
Compound::DB00254	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002179
Compound::DB00257	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002179
Compound::DB00257	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015821
Compound::DB00257	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014005
Compound::DB00257	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014008
Compound::DB00257	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002181
Compound::DB00259	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002181
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001254
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:D004806
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005909
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008527
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009182
Compound::DB00262	DRUGBANK::treats::Compound:Disease	Disease::MESH:C079345
Compound::DB00263	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010033
Compound::DB00264	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000787
Compound::DB00264	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008881
Compound::DB00264	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013617
Compound::DB00270	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006973
Compound::DB00273	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000437
Compound::DB00273	DRUGBANK::treats::Compound:Disease	Disease::MESH:D065768
Compound::DB00275	DRUGBANK::treats::Compound:Disease	Disease::MESH:C036843
Compound::DB00276	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007938
Compound::DB00277	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016084
Compound::DB00279	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006042
Compound::DB00279	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009230
Compound::DB00280	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014927
Compound::DB00281	DRUGBANK::treats::Compound:Disease	Disease::MESH:D051474
Compound::DB00281	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014927
Compound::DB00282	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010014
Compound::DB00282	DRUGBANK::treats::Compound:Disease	Disease::MESH:C000601
Compound::DB00283	DRUGBANK::treats::Compound:Disease	Disease::MESH:D065631
Compound::DB00283	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014581
Compound::DB00283	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003139
Compound::DB00285	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000073
Compound::DB00285	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000072
Compound::DB00286	DRUGBANK::treats::Compound:Disease	Disease::MESH:D059268
Compound::DB00286	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010024
Compound::DB00286	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008594
Compound::DB00286	DRUGBANK::treats::Compound:Disease	Disease::MESH:C537436
Compound::DB00288	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007249
Compound::DB00288	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011537
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002583
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000077
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D006689
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D016066
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008228
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010051
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010412
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011030
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013736
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014846
Compound::DB00290	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000952
Compound::DB00291	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009402
Compound::DB00293	DRUGBANK::treats::Compound:Disease	Disease::MESH:D054363
Compound::DB00295	DRUGBANK::treats::Compound:Disease	Disease::MESH:D059350
Compound::DB00296	DRUGBANK::treats::Compound:Disease	Disease::MESH:D059787
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015210
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000305
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000506
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013167
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001607
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003874
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000312
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D005199
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003882
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008179
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001929
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013716
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009877
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D000743
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007627
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D007938
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009182
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009335
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D009879
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010003
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D017285
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D015535
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D010267
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D012010
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003424
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D001172
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013921
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013262
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013585
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008180
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013700
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014235
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014390
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003093
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D014605
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013717
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D003873
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D008010
Compound::DB00297	DRUGBANK::treats::Compound:Disease	Disease::MESH:D013968
Compound::DB00302	DRUGBANK::treats::Compound:Disease	Disease::MESH:D054179
Compound::DB00303	DRUGBANK::treats::Compound:Disease	Disease::MESH:D011014
Compound::DB00303	DRUGBANK::treats::Compound:Disease	Disease::MESH:D002179
