297	Compound::DB08894
298	Compound::DB15366
299	Compound::DB04946
300	Compound::DB13358
301	Compound::DB01340
302	Side Effect::C0267596
303	Compound::DB00903
304	Compound::DB01247
305	Gene::7133
306	Disease::MESH:D007674
307	Gene::361751
308	Disease::MESH:C567308
309	Compound::DB00178
310	Compound::DB12278
311	Compound::DB00814
312	Compound::DB09068
313	Compound::DB12273
314	Compound::DB13352
315	Gene::1123
316	Gene::3157
317	Compound::DB06216
318	Compound::DB08922
319	Compound::DB00477
320	Compound::DB00968
321	Gene::551
322	Gene::6983
323	Compound::DB08930
324	Compound::DB01224
325	Compound::DB13843
326	Compound::DB05656
327	Compound::DB14962
328	Compound::DB00437
329	Side Effect::C0086543
330	Compound::DB00287
331	Compound::DB13544
332	Compound::DB11541
333	Compound::DB12193
334	Compound::DB00626
335	Compound::DB01435
336	Compound::DB00622
337	Side Effect::C0018965
338	Gene::558
339	Gene::9710
340	Compound::DB09502
341	Disease::MESH:D001943
342	Side Effect::C0235710
343	Compound::DB00633
344	Compound::DB04626
345	Compound::DB13955
346	Gene::1557
347	Compound::DB01359
348	Gene::5004
349	Compound::DB12710
350	Compound::DB13254
351	Gene::5432
352	Gene::57048
353	Compound::DB01405
354	Compound::DB13686
355	Gene::388566
356	Gene::7627
357	Compound::DB00838
358	Compound::DB13664
359	Compound::DB01285
360	Compound::DB13409
361	Compound::DB01625
362	Compound::DB13541
363	Gene::200312
364	Gene::51602
365	Compound::DB01111
366	Compound::DB08900
367	Compound::DB01106
368	Compound::DB09153
369	Gene::24179
370	Compound::DB00787
371	Gene::7852
372	Gene::7919
373	Gene::4925
374	Compound::DB11921
375	Compound::DB12266
376	Compound::DB00447
377	Compound::DB11312
378	Gene::51070
379	Gene::23344
380	Gene::337867
381	Gene::1282
382	Compound::DB01135
383	Compound::DB04817
384	Gene::16164
385	Gene::57314
386	Compound::DB01204
387	Compound::DB11040
388	Gene::723848
389	Disease::MESH:D050197
390	Gene::3480
391	Gene::5111
392	Compound::DB01212
393	Compound::DB01418
394	Compound::DB00486
395	Compound::DB09480
396	Compound::DB00925
397	Compound::DB04855
398	Gene::8844
399	Gene::80254
400	Compound::DB01080
401	Side Effect::C0014518
402	Gene::56616
403	Gene::10493
404	Disease::MESH:D000163
405	Symptom::D012166
406	Gene::79923
407	Gene::57167
408	Compound::DB01105
409	Compound::DB13769
410	Gene::11151
411	Gene::55128
412	Gene::5976
413	Gene::9513
414	Compound::DB06203
415	Compound::DB09250
416	Compound::DB00390
417	Compound::DB05885
418	Gene::100287932
419	Gene::23517
420	Gene::60584
421	Disease::MESH:D008171
422	Compound::DB01489
423	Compound::DB13837
424	Compound::DB11638
425	Gene::23122
426	Gene::57677
427	Compound::DB00799
428	Compound::DB09036
429	Gene::652
430	Gene::7316
431	Compound::DB09289
432	Compound::DB13403
433	Compound::DB01023
434	Compound::DB09252
435	Compound::DB13453
436	Gene::54328
437	Gene::58190
438	Compound::DB09244
439	Compound::DB13374
440	Compound::DB05382
441	Compound::DB13735
442	Compound::DB08981
443	Compound::DB14126
444	Gene::9670
445	Gene::117154
446	Gene::9794
447	Compound::DB12386
448	Compound::DB01081
449	Compound::DB06716
450	Gene::6697
451	Gene::2033
452	Gene::5243
453	Compound::DB13704
454	Compound::DB14055
455	Compound::DB00285
456	Compound::DB06679
457	Compound::DB01472
458	Gene::51497
459	Disease::MESH:D003643
460	Compound::DB01348
461	Compound::DB14059
462	Compound::DB00359
463	Compound::DB12461
464	Compound::DB00554
465	Gene::26198
466	Gene::51230
467	Gene::6491
468	Compound::DB01419
469	Compound::DB09285
470	Compound::DB03374
471	Compound::DB11689
472	Gene::23038
473	Gene::10057
474	Compound::DB00206
475	Compound::DB06813
476	Compound::DB00496
477	Compound::DB13852
478	Compound::DB06616
479	Compound::DB15595
480	Compound::DB00535
481	Compound::DB13538
482	Gene::12767
483	Disease::MESH:D005909
484	Compound::DB00872
485	Compound::DB04574
486	Gene::424185
487	Compound::DB09483
488	Compound::DB13722
489	Compound::DB01333
490	Compound::DB11130
491	Compound::DB09235
492	Compound::DB00532
493	Compound::DB12401
494	Compound::DB00598
495	Compound::DB09260
496	Compound::DB13396
497	Compound::DB14050
498	Compound::DB09084
499	Compound::DB13728
500	Gene::64764
501	Gene::80347
502	Compound::DB00358
503	Compound::DB00836
504	Compound::DB00899
505	Compound::DB00936
506	Compound::DB04956
507	Compound::DB13347
508	Compound::DB00960
509	Compound::DB11979
510	Compound::DB01373
511	Compound::DB06543
512	Compound::DB00294
513	Gene::1399
514	Gene::51082
515	Compound::DB00292
516	Compound::DB12952
517	Compound::DB14240
518	Compound::DB00876
519	Side Effect::C0033774
520	Compound::DB00961
521	Gene::388650
522	Compound::DB00042
523	Compound::DB00202
524	Gene::7832
525	Gene::3611
526	Compound::DB00954
527	Compound::DB13003
528	Compound::DB12229
529	Compound::DB13082
530	Compound::DB00297
531	Side Effect::C0034880
532	Compound::DB00662
533	Compound::DB01484
534	Compound::DB00444
535	Compound::DB13665
536	Compound::DB01268
537	Compound::DB06595
538	Gene::22889
539	Gene::10286
540	Compound::DB06162
541	Compound::DB14843
542	Compound::DB04876
543	Gene::3312
544	Gene::10955
545	Gene::51422
546	Compound::DB13179
547	Gene::947818
548	Gene::5715
549	Gene::5621
550	Gene::10963
551	Compound::DB00426
552	Side Effect::C0151625
553	Compound::DB08925
554	Compound::DB11481
555	Compound::DB00955
556	Compound::DB13816
557	Compound::DB00184
558	Compound::DB13636
559	Compound::DB00601
560	Compound::DB14685
561	Gene::6879
562	Gene::8464
563	Compound::DB11827
564	Compound::DB14545
565	Gene::24148
566	Gene::55033
567	Compound::DB01380
568	Compound::DB11580
569	Compound::DB00562
570	Compound::DB06695
571	Compound::DB00688
572	Compound::DB06731
573	Compound::DB04840
574	Compound::DB13559
575	Compound::DB00472
576	Compound::DB01337
577	Gene::920
578	Gene::54474
579	Compound::DB08952
580	Compound::DB09112
581	Compound::DB01323
582	Compound::DB04819
583	Compound::DB00619
584	Compound::DB00863
585	Compound::DB01394
586	Side Effect::C0151904
587	Compound::DB12391
588	Compound::DB11235
589	Gene::406947
590	Gene::406992
591	Compound::DB12268
592	Compound::DB12445
593	Compound::DB00647
594	Compound::DB01626
595	Compound::DB01445
596	Compound::DB15197
597	Gene::2919
598	Gene::10451
599	Gene::3606
600	Disease::MESH:D012878
601	Compound::DB00401
602	Compound::DB13274
603	Compound::DB01339
604	Compound::DB15360
605	Gene::7791
606	Gene::27253
607	Compound::DB00328
608	Compound::DB00399
609	Compound::DB00524
610	Compound::DB15465
611	Compound::DB01403
612	Gene::10270
613	Gene::60490
614	Compound::DB13801
615	Compound::DB00361
616	Compound::DB14539
617	Compound::DB08991
618	Gene::5891
619	Gene::336
620	Compound::DB00223
621	Gene::25976
622	Gene::6613
623	Gene::57819
624	Compound::DB00631
625	Compound::DB09394
626	Gene::5979
627	Gene::7298
628	Compound::DB12313
629	Disease::MESH:D003324
630	Gene::6160
631	Gene::6222
632	Compound::DB06779
633	Compound::DB11098
634	Compound::DB00704
635	Side Effect::C0003123
636	Compound::DB00762
637	Compound::DB06372
638	Gene::84285
639	Compound::DB00188
640	Side Effect::C0020625
641	Compound::DB00494
642	Compound::DB01226
643	Compound::DB01043
644	Compound::DB12783
645	Gene::9784
646	Gene::5110
647	Compound::DB01280
648	Compound::DB10803
649	Compound::DB13552
650	Compound::DB14651
651	Compound::DB00014
652	Compound::DB13766
653	Compound::DB00736
654	Compound::DB09049
655	Gene::80153
656	Gene::80258
657	Gene::4090
658	Gene::57192
659	Gene::51341
660	Gene::79643
661	Gene::11331
662	Gene::3569
663	Compound::DB08901
664	Gene::5236
665	Compound::DB05812
666	Disease::MESH:D009362
667	Compound::DB06699
668	Compound::DB11408
669	Compound::DB01046
670	Compound::DB13413
671	Disease::MESH:C536597
672	Gene::51490
673	Gene::1869
674	Gene::3275
675	Compound::DB01107
676	Gene::2566
677	Compound::DB08502
678	Compound::DB08881
679	Compound::DB01072
680	Compound::DB09101
681	Compound::DB12820
682	Compound::DB14959
683	Compound::DB00716
684	Compound::DB00999
685	Compound::DB00544
686	Side Effect::C0036983
687	Compound::DB11577
688	Compound::DB00414
689	Compound::DB12417
690	Compound::DB01028
691	Compound::DB09236
692	Compound::DB00217
693	Compound::DB05271
694	Compound::DB00794
695	Side Effect::C0012569
696	Compound::DB00575
697	Compound::DB00763
698	Compound::DB08822
699	Side Effect::C0027497
700	Compound::DB01036
701	Compound::DB01608
702	Compound::DB13829
703	Compound::DB02032
704	Compound::DB00956
705	Compound::DB01353
706	Compound::DB00907
707	Compound::DB12071
708	Compound::DB01357
709	Compound::DB12102
710	Compound::DB01330
711	Compound::DB13499
712	Gene::14459
713	Disease::MESH:D003920
714	Compound::DB00295
715	Disease::MESH:D010190
716	Gene::51316
717	Gene::100008899
718	Disease::MESH:D012164
719	Compound::DB00906
720	Side Effect::C0242301
721	Gene::7083
722	Gene::5216
723	Compound::DB11869
724	Compound::DB12941
725	Compound::DB01232
726	Side Effect::C0042963
727	Gene::21
728	Disease::MESH:C562470
729	Compound::DB00321
730	Compound::DB13946
731	Gene::1173
732	Gene::3202
733	Compound::DB00296
734	Compound::DB13835
735	Compound::DB15478
736	Gene::3242
737	Gene::1677
738	Gene::6510
739	Gene::51160
740	Compound::DB05295
741	Compound::DB00066
742	Compound::DB00344
743	Compound::DB01047
744	Side Effect::C0151908
745	Gene::7323
746	Gene::10273
747	Compound::DB01200
748	Compound::DB09224
749	Gene::7157
750	Gene::5610
751	Compound::DB08839
752	Disease::MESH:C537245
753	Compound::DB11770
754	Compound::DB11003
755	Compound::DB06611
756	Compound::DB12258
757	Compound::DB00850
758	Side Effect::C0019159
759	Compound::DB11114
760	Compound::DB12683
761	Compound::DB00568
762	Compound::DB01628
763	Side Effect::C0004936
764	Compound::DB09121
765	Compound::DB13432
766	Gene::4172
767	Gene::9768
768	Compound::DB00811
769	Side Effect::C0232492
770	Disease::MESH:D000690
771	Gene::8409
772	Compound::DB00713
773	Gene::27347
774	Gene::7431
775	Compound::DB04843
776	Side Effect::C0553721
777	Compound::DB06288
778	Compound::DB11891
779	Compound::DB00599
780	Compound::DB06804
781	Compound::DB00880
782	Compound::DB11315
783	Gene::22827
784	Compound::DB00261
785	Compound::DB13501
786	Compound::DB06582
787	Compound::DB01068
788	Compound::DB00006
789	Compound::DB01294
790	Compound::DB00421
791	Compound::DB01219
792	Gene::1499
793	Gene::11197
794	Compound::DB12976
795	Compound::DB15363
796	Compound::DB01656
797	Compound::DB09329
798	Compound::DB01119
799	Compound::DB06273
800	Gene::3934
801	Disease::MESH:D015658
802	Gene::3992
803	Compound::DB04834
804	Compound::DB09118
805	Compound::DB00610
806	Compound::DB01168
807	Compound::DB00482
808	Compound::DB00834
809	Compound::DB01077
810	Disease::MESH:D002114
811	Gene::6301
812	Gene::3887
813	Compound::DB06706
814	Compound::DB13844
815	Compound::DB11789
816	Compound::DB12474
817	Gene::12362
818	Compound::DB09213
819	Compound::DB13385
820	Compound::DB00967
821	Compound::DB04825
822	Compound::DB00821
823	Gene::8495
824	Gene::27348
825	Compound::DB04831
826	Gene::2289
827	Gene::6794
828	Gene::4618
829	Gene::11182
830	Gene::4077
831	Gene::10519
832	Gene::1958
833	Disease::MESH:D009447
834	Compound::DB00588
835	Compound::DB13984
836	Gene::5930
837	Gene::10559
838	Compound::DB00105
839	Gene::1503
840	Gene::10987
841	Compound::DB09029
842	Gene::1665
843	Gene::3608
844	Compound::DB01092
845	Gene::207
846	Gene::2782
847	Gene::6609
848	Compound::DB01063
849	Compound::DB06697
850	Gene::8915
851	Gene::9684
852	Disease::MESH:D009290
853	Symptom::D020189
854	Compound::DB04903
855	Compound::DB00533
856	Compound::DB00788
857	Gene::102465513
858	Gene::6932
859	Compound::DB00542
860	Compound::DB14208
861	Gene::4593
862	Gene::23014
863	Gene::4830
864	Gene::10904
865	Compound::DB08954
866	Compound::DB11903
867	Compound::DB05111
868	Compound::DB14907
869	Gene::960
870	Gene::23657
871	Compound::DB00546
872	Compound::DB00611
873	Compound::DB12034
874	Compound::DB03410
875	Compound::DB13036
876	Compound::DB00812
877	Gene::2894
878	Gene::17869
879	Disease::MESH:D009101
880	Gene::4318
881	Disease::MESH:D015461
882	Gene::4919
883	Disease::MESH:D013274
884	Compound::DB00721
885	Compound::DB00816
886	Side Effect::C0020458
887	Gene::51741
888	Gene::11065
889	Gene::27095
890	Compound::DB08971
891	Compound::DB01401
892	Compound::DB08941
893	Compound::DB09286
894	Compound::DB00877
895	Gene::780
896	Side Effect::C0085632
897	Compound::DB00327
898	Compound::DB05109
899	Compound::DB00424
900	Compound::DB09290
901	Compound::DB02789
902	Compound::DB11642
903	Gene::5699
904	Gene::6832
905	Compound::DB00363
906	Compound::DB00798
907	Compound::DB01198
908	Compound::DB06663
909	Compound::DB05889
910	Compound::DB12364
911	Compound::DB01450
912	Compound::DB13623
913	Compound::DB06774
914	Compound::DB00483
915	Compound::DB09297
916	Compound::DB13874
917	Compound::DB01155
918	Compound::DB01254
919	Compound::DB08908
920	Compound::DB14022
921	Gene::9589
922	Gene::11000
923	Compound::DB00728
924	Compound::DB01440
925	Gene::677
926	Compound::DB02546
927	Compound::DB12565
928	Compound::DB00113
929	Compound::DB13953
930	Compound::DB00934
931	Compound::DB13108
932	Gene::23281
933	Gene::220965
934	Compound::DB00740
935	Side Effect::C1145670
936	Compound::DB11915
937	Gene::266727
938	Gene::128312
939	Compound::DB01012
940	Compound::DB05258
941	Compound::DB01014
942	Gene::79733
943	Gene::4118
944	Gene::214572
945	Gene::19017
946	Compound::DB13695
947	Compound::DB09076
948	Gene::2323
949	Gene::51477
950	Compound::DB01592
951	Side Effect::C0041657
952	Compound::DB12734
953	Compound::DB14039
954	Gene::718
955	Gene::3240
956	Gene::2668
957	Compound::DB12342
958	Compound::DB14897
959	Compound::DB00489
960	Compound::DB01246
961	Compound::DB00005
962	Compound::DB01103
963	Compound::DB04165
964	Compound::DB00997
965	Compound::DB00890
966	Compound::DB14864
967	Compound::DB02806
968	Compound::DB12996
969	Gene::8289
970	Compound::DB00256
971	Compound::DB14488
972	Compound::DB12010
973	Gene::27
974	Compound::DB01622
975	Gene::13649
976	Gene::19713
977	Gene::51728
978	Gene::54883
979	Gene::5925
980	Compound::DB00307
981	Compound::DB04835
982	Compound::DB01434
983	Compound::DB11529
984	Gene::9618
985	Disease::MESH:D016889
986	Gene::351
987	Gene::51122
988	Gene::344387
989	Gene::182
990	Compound::DB00914
991	Compound::DB01169
992	Compound::DB00905
993	Gene::53347
994	Gene::25980
995	Compound::DB09570
996	Compound::DB13657
997	Gene::10769
998	Gene::8531
999	Gene::384783
1000	Compound::DB05101
1001	Compound::DB12119
1002	Compound::DB00165
1003	Compound::DB00839
1004	Compound::DB00657
1005	Compound::DB13673
1006	Compound::DB01020
1007	Side Effect::C0522055
1008	Gene::5607
1009	Gene::80830
1010	Compound::DB00641
1011	Disease::MESH:D009103
1012	Gene::8386
1013	Gene::114798
1014	Gene::1230
1015	Gene::6356
1016	Compound::DB00780
1017	Compound::DB06678
1018	Compound::DB08955
1019	Compound::DB01132
1020	Side Effect::C0010200
1021	Gene::23510
1022	Gene::147040
1023	Compound::DB12110
1024	Compound::DB12395
1025	Compound::DB00996
1026	Compound::DB00904
1027	Compound::DB01497
1028	Gene::230
1029	Gene::9690
1030	Gene::4055
1031	Gene::8829
1032	Gene::9897
1033	Compound::DB00818
1034	Gene::19
1035	Gene::50813
1036	Gene::9518
1037	Compound::DB11455
1038	Compound::DB00844
1039	Compound::DB08059
1040	Compound::DB00226
1041	Compound::DB00935
1042	Compound::DB13273
1043	Gene::3265
1044	Gene::5879
1045	Compound::DB09082
1046	Compound::DB09477
1047	Gene::3183
1048	Gene::6142
1049	Compound::DB00944
1050	Gene::16153
1051	Gene::12981
1052	Compound::DB00382
1053	Compound::DB00420
1054	Compound::DB00284
1055	Compound::DB09077
1056	Compound::DB12281
1057	Compound::DB00311
1058	Compound::DB00894
1059	Gene::169270
1060	Gene::64422
1061	Compound::DB00918
1062	Compound::DB13867
1063	Compound::DB06635
1064	Compound::DB15334
1065	Compound::DB10342
1066	Compound::DB14540
1067	Compound::DB00517
1068	Compound::DB12537
1069	Gene::161497
1070	Compound::DB00565
1071	Disease::MESH:D008107
1072	Compound::DB13520
1073	Gene::118442
1074	Gene::81559
1075	Gene::3725
1076	Disease::MESH:D007938
1077	Gene::262
1078	Compound::DB00523
1079	Side Effect::C0241005
1080	Compound::DB00777
1081	Gene::5702
1082	Gene::7189
1083	Gene::139285
1084	Compound::DB09128
1085	Compound::DB14575
1086	Compound::DB00503
1087	Compound::DB01615
1088	Side Effect::C0013378
1089	Compound::DB09007
1090	Compound::DB05381
1091	Gene::2056
1092	Compound::DB13502
1093	Compound::DB01059
1094	Compound::DB00445
1095	Compound::DB08994
1096	Compound::DB08893
1097	Compound::DB13555
1098	Compound::DB06594
1099	Compound::DB12332
1100	Disease::MESH:D029424
1101	Gene::9896
1102	Compound::DB00972
1103	Compound::DB12725
1104	Gene::1080
1105	Gene::5581
1106	Compound::DB01016
1107	Compound::DB13386
1108	Gene::7936
1109	Compound::DB11568
1110	Compound::DB08837
1111	Compound::DB13773
1112	Compound::DB00730
1113	Compound::DB09061
1114	Compound::DB01544
1115	Compound::DB13269
1116	Gene::1385
1117	Gene::55748
1118	Compound::DB00615
1119	Gene::7048
1120	Gene::6696
1121	Gene::10893
1122	Compound::DB00505
1123	Compound::DB01638
1124	Gene::5460
1125	Gene::55008
1126	Compound::DB15593
1127	Compound::DB00624
1128	Compound::DB00678
1129	Gene::3791
1130	Gene::5795
1131	Compound::DB00603
1132	Compound::DB11633
1133	Gene::8366
1134	Gene::55167
1135	Compound::DB12770
1136	Gene::24241
1137	Compound::DB00843
1138	Side Effect::C0010399
1139	Compound::DB00692
1140	Compound::DB06684
1141	Gene::57595
1142	Disease::MESH:D008175
1143	Compound::DB04878
1144	Gene::2548
1145	Gene::1129
1146	Gene::6810
1147	Gene::10282
1148	Compound::DB00990
1149	Gene::8324
1150	Disease::MESH:D015179
1151	Compound::DB01156
1152	Compound::DB04557
1153	Gene::51385
1154	Gene::8851
1155	Compound::DB15477
1156	Disease::MESH:C531609
1157	Gene::29115
1158	Compound::DB01001
1159	Compound::DB06272
1160	Compound::DB12843
1161	Compound::DB00697
1162	Compound::DB00921
1163	Compound::DB13557
1164	Compound::DB00975
1165	Compound::DB01233
1166	Compound::DB12286
1167	Compound::DB13500
1168	Gene::54205
1169	Gene::2767
1170	Gene::7485
1171	Compound::DB00047
1172	Compound::DB08882
1173	Compound::DB00895
1174	Compound::DB11124
1175	Compound::DB00469
1176	Compound::DB00549
1177	Compound::DB09071
1178	Compound::DB14006
1179	Gene::59286
1180	Gene::23210
1181	Compound::DB01073
1182	Compound::DB14445
1183	Compound::DB01495
1184	Compound::DB14010
1185	Compound::DB00651
1186	Compound::DB06283
1187	Compound::DB01137
1188	Gene::5473
1189	Gene::10658
1190	Compound::DB00246
1191	Compound::DB13420
1192	Compound::DB11674
1193	Compound::DB14597
1194	Disease::MESH:D012595
1195	Gene::1967
1196	Compound::DB01199
1197	Compound::DB13693
1198	Compound::DB04216
1199	Gene::2100
1200	Gene::286046
1201	Gene::84871
1202	Compound::DB13414
1203	Compound::DB13948
1204	Compound::DB00755
1205	Compound::DB00977
1206	Compound::DB01076
1207	Compound::DB04841
1208	Compound::DB06395
1209	Compound::DB00412
1210	Compound::DB02568
1211	Side Effect::C0235378
1212	Compound::DB00526
1213	Compound::DB00563
1214	Compound::DB00203
1215	Compound::DB13351
1216	Gene::7728
1217	Gene::2958
1218	Gene::27242
1219	Gene::5427
1220	Compound::DB06712
1221	Compound::DB11698
1222	Compound::DB08794
1223	Compound::DB08813
1224	Compound::DB01124
1225	Compound::DB06654
1226	Compound::DB00784
1227	Gene::7750
1228	Gene::79947
1229	Gene::29911
1230	Gene::8890
1231	Compound::DB01229
1232	Side Effect::C0021845
1233	Compound::DB00696
1234	Compound::DB01062
1235	Gene::7545
1236	Gene::23770
1237	Gene::309165
1238	Disease::MESH:D020214
1239	Gene::57693
1240	Gene::60528
1241	Compound::DB00827
1242	Compound::DB08382
1243	Gene::1642
1244	Gene::8543
1245	Compound::DB01030
1246	Gene::55125
1247	Compound::DB01415
1248	Compound::DB06737
1249	Gene::661
1250	Gene::10622
1251	Compound::DB00065
1252	Compound::DB06817
1253	Gene::2969
1254	Gene::9761
1255	Compound::DB08912
1256	Gene::26227
1257	Compound::DB01328
1258	Compound::DB09216
1259	Gene::6203
1260	Disease::MESH:D008223
1261	Compound::DB00557
1262	Side Effect::C0011609
1263	Compound::DB01149
1264	Side Effect::C0039239
1265	Gene::652070
1266	Disease::MESH:D003110
1267	Gene::1043
1268	Compound::DB01307
1269	Compound::DB04896
1270	Compound::DB08814
1271	Compound::DB06603
1272	Disease::MESH:C536231
1273	Symptom::D013575
1274	Compound::DB09243
1275	Compound::DB02123
1276	Gene::1027
1277	Gene::7153
1278	Compound::DB09543
1279	Compound::DB14726
1280	Gene::4779
1281	Gene::10014
1282	Compound::DB00883
1283	Gene::2690
1284	Disease::MESH:D009373
1285	Gene::5669
1286	Compound::DB06800
1287	Disease::MESH:D019106
1288	Compound::DB01390
1289	Side Effect::C0003811
1290	Compound::DB00941
1291	Disease::MESH:D006130
1292	Compound::DB00869
1293	Side Effect::C0858775
1294	Compound::DB09124
1295	Compound::DB12329
1296	Gene::9444
1297	Gene::4072
